"title","wikibase_item","Studio"
"风中奇缘 (电影)","Q218894","studio = [[華特迪士尼影業]]<br />[[華特迪士尼動畫工作室"
"大師兄 (電影)","Q56272751","studio = [[星王朝"
"加勒比海盗5：死无对证","Q10350033","studio = {{Plainlist"
"环太平洋 (电影)","Q1388653","studio = [[傳奇影業]] "
"鋒迴路轉：抽絲剝繭","Q84712797","studio = [[狮门娱乐"
"鐵幕行動","Q58348806","studio = {{Plainlist"
"爆復","Q108314793","studio = {{plainlist"
"墮落天使 (1995年電影)","Q1353408","studio = [[澤東製作有限公司]] "
"香港奇案之強姦","Q7293918","studio = 王晶創作室有限公司 "
"射鵰英雄傳之東成西就","Q861813","studio = | Label = [[香港環球唱片"
"月光騎士 (電視劇)","Q84712802","studio = | genre = 電視劇原聲帶 "
"毒裁者","Q17337292","studio = {{plainlist"
"死侍3","Q102180106","studio = {{Plainlist"
"復仇 (2013年電影)","Q1529637","studio = {{plainlist"
"異形：聖約","Q20430699","studio = {{link-en"
"最後武士","Q207130","studio = {{unbulleted list"
"死神來了3","Q820811","studio = {{le"
"歌喉讚","Q137584","studio = [[相對論傳媒]]<br />{{link-en"
"噤界","Q39070473","studio = {{Plainlist"
"馴龍高手","Q373096","studio = [[夢工廠動畫公司]] "
"金剛：骷髏島","Q21203766","studio = {{plainlist"
"可憐的東西 (電影)","Q108760382","studio = {{Plainlist"
"驾驶我的车","Q107107865","studio = {{Plainlist"
"蜜桃成熟时33D","Q7711871","studio = 名威影業有限公司 "
"進擊的巨人 (2015年電影)","Q20313191","studio = [[東寶"
"花木兰 (1998年电影)","Q537407","studio = [[華特迪士尼影業]]<br>[[華特迪士尼動畫工作室"
"噤界II","Q53911403","studio = {{Plainlist"
"窒友梅根","Q110661062","studio = {{Plainlist"
"画皮II","Q557232","studio = {{Plain list"
"超級戰艦","Q474033","studio = [[孩之寶]] "
"黑魔女：沉睡魔咒","Q172271","studio = [[华特迪士尼影片]]<br>Roth Films "
"玩命關頭8","Q19829521","studio = [[Original Film]]<br>{{link-en"
"美国往事","Q206388","studio = {{link-en"
"训练日","Q308929","studio = [[威秀電影]]<br />Outlaw Productions "
"從前，有個好萊塢","Q47300912","studio = {{Plainlist"
"第一滴血","Q244963","studio = {{link-en"
"絕地救援","Q18547944","studio = [[史考特自由製片公司]]<br />[[Genre Films]]<br />[[TSG Entertainment]] "
"孤兒怨","Q387414","studio = [[黑暗城堡娛樂]]<br />[[亞壁古道影業]] "
"鬼病院：灵异直播","Q50791455","studio = Hive Media Corp "
"金牌特務：金士曼起源","Q61633664","studio = {{plainlist"
"水底情深","Q26698156","studio = Bull Productions "
"變形金剛3","Q232774","studio = [[夢工廠]] "
"移動迷宮 (電影)","Q13099455","studio = Gotham Group<br>{{link-en"
"怒海潛將","Q926671","studio = [[二十世紀福斯"
"駭客任務：復活","Q80322391","studio = {{Plainlist"
"如果30歲還是處男，似乎就能成為魔法師","Q98969631","studio = 「電影版 如果30歲還是處男，似乎就能成為魔法師」製作委員会 "
"蝙蝠俠對超人：正義曙光","Q14772351","studio = [[DC娛樂]]<br />{{link-en"
"007：惡魔四伏","Q18602670","studio = {{link-en"
"哭悲","Q105697891","studio = | runtime = 100分鐘 "
"哈利·波特与死亡圣器（下）","Q232009","studio = [[盛日影业]] "
"怪誕城之夜 (電影)","Q322328","studio = [[试金石影業]] （原始版本）<br />[[華特迪士尼影業]] （2006年 3D重映） "
"惡棍特工","Q153723","studio = {{link-en"
"蝙蝠俠：開戰時刻","Q166262","studio = [[傳奇電影公司]]<br />{{link-en"
"五星饗魘","Q108444804","studio = {{Plainlist"
"糯米正傳","Q1129534","studio = {{Plain list "
"美國隊長2：酷寒戰士","Q1765358","studio = [[漫威影业]] "
"請叫我英雄","Q862952","studio = [[河津太郎]] "
"坎達哈行動","Q111940088","studio = {{Plainlist"
"月光光新慌慌","Q20666646","studio = {{plainlist"
"千鈞一髮 (電影)","Q491800","studio = {{Plainlist"
"英雄 (电影)","Q260379","studio = {{PRC}}[[北京新画面影业有限公司]] "
"變形金剛 (2007年電影)","Q171453","studio = {{plainlist "
"千萬別抬頭","Q100361490","studio = {{lang"
"獅子王 (2019年電影)","Q27044293","studio = {{Plainlist"
"封神传奇","Q20058718","studio = {{flagicon"
"天崩地裂","Q914247","studio = [[Valhalla Entertainment"
"無聲夜","Q112078051","studio = {{Plainlist"
"泰勒·斯威夫特：時代巡迴演唱會","Q122160859","studio = [[泰勒·斯威夫特#影視作品"
"從你的全世界路過","Q26710873","studio = {{Plainlist"
"邪不压正","Q55707582","studio = {{Plainlist"
"红海行动","Q30590974","studio = {{ubl"
"使徒行者 (電影)","Q22774030","studio = {{flagicon"
"陰兒房","Q122713","studio = [[Alliance Films]]<br />[[IM Global]]<br />[[Stage 6 Films]]<br />[[布倫屋製片公司]] "
"絕世天劫","Q208344","studio = [[試金石影業]]<br />傑瑞·布洛克海默製片<br />瓦尔哈拉影业（Valhalla Motion Pictures） "
"福爾摩斯 (2009年電影)","Q200396","studio = {{link-en"
"洛基 (第一季)","Q107185252","studio = | genre = 電視劇原聲帶 "
"革命之路","Q276299","studio = [[夢工場]]<br />[[尼爾街製作公司]]<br />[[BBC Films]] "
"美國女孩","Q110256578","studio = 水花電影股份有限公司 "
"加勒比海盗3：世界的尽头","Q54274","studio = [[华特迪士尼影片]]<br>[[傑瑞·布洛克海默]] "
"西游伏妖篇","Q21450514","studio = {{flagicon"
"猛龍怪客2","Q848285","studio = {{lang"
"精灵旅社","Q249967","studio = [[索尼動畫]] "
"捍衛任務：復仇芭蕾","Q84713105","studio = {{Plain list"
"被解救的姜戈","Q571032","studio = [[溫斯坦影業]]<br>[[哥倫比亞電影公司]] "
"侠探杰克","Q590252","studio = {{link-en"
"謗法：在此矣","Q107610311","studio = Climax Studio、[[Keyeast]]、[[Studio Dragon]]、[[CJ ENM]] "
"不可能的任務3","Q288173","studio = [[克魯斯-華格納製片]]<br />MI 3 Film<br />[[中国电影集团]]（第四製片分公司）<br />[[坏机器人制片公司]] "
"魔比斯 (電影)","Q55405369","studio = {{Plainlist"
"神鬼認證 (電影)","Q105624","studio = {{Plainlist"
"翻滾吧！阿信","Q15905385","studio = [[翻滾男孩電影有限公司]]<br/>一種態度電影股份有限公司 "
"我和我的冠軍女兒","Q20762668","studio = [[阿米爾罕製作]]<br>[[華特迪士尼影業]]<br>UTV電影公司 "
"名偵探柯南：唐紅的戀歌","Q27918415","studio = [[TMS娛樂"
"加勒比海盗4：惊涛怪浪","Q183555","studio = [[华特迪士尼电影公司]]<br />[[傑瑞·布洛克海默"
"玩命關頭","Q155476","studio = [[Original Film]]<br>Mediastream Film "
"法櫃奇兵","Q174284","studio = [[卢卡斯影业]] "
"攻殼機動隊 (2017年電影)","Q22575835","studio = {{Plainlist"
"毒戰","Q4249764","studio = {{flagicon"
"報告班長","Q10930646","studio = 蒙太奇有限公司 "
"名偵探柯南：異次元的狙擊手","Q15279283","studio = [[TMS娱乐]]<br>「名偵探柯南」製作委員會 "
"异形4：浴火重生","Q458314","studio = [[Brandywine Productions]] "
"神鬼獵人","Q18002795","studio = {{Plain list "
"愛是一把槍",NA,"studio = | distributor = "
"第五元素 (電影)","Q106506","studio = [[高蒙电影公司"
"星夢情深","Q3286391","studio = {{Plainlist"
"长城 (电影)","Q19587336","studio = {{plainlist"
"盲井","Q851284","studio = 盛唐電影製作有限公司<br>青銅時代電影有限公司<br>[[李杨 (导演)"
"疯狂的麦克斯：狂暴之路","Q1757288","studio = {{Plainlist"
"星際大戰外傳：俠盜一號","Q19590955","studio = [[卢卡斯影业]] "
"哥吉拉 II 怪獸之王","Q17501972","studio = [[傳奇影業]] "
"蜘蛛人驚奇再起2：電光之戰","Q4254026","studio = {{Plain list "
"泰迪熊 (电影)","Q641760","studio = {{tsl"
"忍者龜：變種大亂鬥","Q110271518","studio = {{Plainlist"
"誰先愛上他的","Q48889124","studio = {{plainlist"
"神偷奶爸2","Q637212","studio = [[照明娱乐]] "
"哈利波特：鳳凰會的密令 (電影)","Q102235","studio = [[盛日影业]] "
"異裂 (電影)","Q30939513","studio = {{Plainlist"
"超脱 (电影)","Q652406","studio = | distributor = [[翠贝卡电影]] "
"博物館驚魂夜","Q387601","studio = {{ubl"
"绣春刀2：修罗战场","Q29832382","studio = {{plainlist"
"2012 (電影)","Q184605","studio = {{lang"
"沙丘：第二部","Q109228991","studio = {{Plainlist"
"扭轉奇蹟","Q428551","studio = {{link-en"
"香水 (電影)","Q164813","studio = {{Plainlist"
"星願 (2023年電影)","Q113883193","studio = {{Plainlist"
"黑天鹅 (电影)","Q180214","studio = {{Plainlist"
"假如我是真的 (電影)","Q7257974","studio = 永昇影業有限公司 "
"加勒比海盗2：聚魂棺","Q161087","studio = [[華特迪士尼影片]]<br />[[傑瑞·布洛克海默"
"殺手保鑣2","Q61951885","studio = {{Plain list"
"玩命關頭：特別行動","Q56559254","studio = {{Plain list"
"基地 (電視劇)","Q56281007","studio = | genre = 電視劇原聲帶 "
"晨間直播秀","Q54958411","studio = | genre = 電視劇原聲帶 "
"飢餓遊戲：星火燎原 (電影)","Q574583","studio = Color Force "
"TÁR塔爾","Q108649516","studio = {{Plainlist"
"玩命特攻：武演行動","Q104822312","studio = [[米拉麥克斯影業]]<br>[[STX娱乐]]<br>[[腾讯影业]] "
"查克·史奈德之正義聯盟","Q94998134","studio = {{Plainlist"
"波西傑克森：神火之賊","Q244333","studio = {{ubl"
"美國狙擊手 (電影)","Q16970789","studio = {{Plain list "
"絕命終結站4","Q858976","studio = {{le"
"殺無赦","Q104137","studio = {{link-en"
"海啸奇迹","Q277038","studio = Apaches Entertainment<br />{{tsl"
"驚天營救","Q58814616","studio = [[AGBO]] "
"魔鬼終結者：未來救贖","Q191543","studio = {{Plainlist"
"哈利波特：混血王子的背叛 (電影)","Q161687","studio = [[盛日影业]] "
"明月几时有","Q24840780","studio = {{flagicon"
"必勝球探","Q103377646","studio = {{Plainlist"
"破處","Q97165370","studio = | distributor = -{双}-喜電影 "
"人潮汹涌","Q83429809","studio = 艺言堂<br/>[[光线影业]]<br/>[[英皇电影]]<br/>饶晓志导演工作室<br/>深圳市一怡以艺文化传媒有限公司出品<br/>北京自由酷鲸影业有限公司<br/>少年派影业无锡有限公司<br/>之升（上海）影业有限公司<br/>上海华翔设优文化创意有限公司<br/>华鸣星空文化传媒有限公司<br/>霍尔果斯不好意思影业有限公司<br/>汉马影业传媒（广州）有限公司<br/>宁波梅花天使投资管理有限公司 "
"脫稿玩家","Q38685497","studio = {{Plainlist"
"薩利機長：哈德遜奇蹟","Q21062112","studio = {{plainlist"
"攻殼機動隊 (1995年電影)","Q1066948","studio = [[講談社]]<br />[[萬代影視]]<br />{{link-en"
"芳华","Q28417769","studio = 浙江东阳美拉传媒有限公司<br />[[华谊兄弟]]<br />北京文化传媒有限公司<br />[[爱奇艺]]<br />耀莱影视<br />北京京西文化旅游股份有限公司<br />[[八一电影制片厂]]<br />东阳向上影业有限公司 "
"波希米亚狂想曲","Q187745","studio = | venue = "
"鬼出櫃","Q111530175","studio = {{Plainlist"
"名侦探柯南：世纪末的魔术师","Q260821","studio = [[TMS娱乐]]<br>「名偵探柯南」製作委員會 "
"翻滾吧！男孩","Q15912660","studio = [[翻滾男孩電影有限公司]] "
"國家寶藏：古籍秘辛","Q388360","studio = [[華特迪士尼影片]]<br>[[傑瑞·布魯克海默"
"小婦人 (2019年電影)","Q56881140","studio = {{Plain list"
"死神來了2","Q820009","studio = {{le"
"灵媒 (2021年电影)","Q107073403","studio = [[GDH 559]]<br>{{link-en"
"阳光灿烂的日子","Q3765957","studio = 中国电影合作制片公司 "
"低俗喜劇","Q4016634","studio = {{flagicon"
"素還真 (電影)","Q113577002","studio = [[霹靂國際多媒體]] "
"驅魔人前傳","Q1337485","studio = Morgan Creek Productions "
"玩命關頭6","Q5516100","studio = {{Plainlist"
"環太平洋2：起義時刻","Q27826501","studio = {{Plainlist"
"艾莉塔：戰鬥天使","Q24053265","studio = {{plainlist"
"终结者：创世纪","Q15140437","studio = {{link-en"
"降临 (电影)","Q20382729","studio = {{le"
"我身体里的那个家伙","Q55105907","studio = Eco Film、The Pictures with a View "
"麻雀變公主","Q1046295","studio = | genre = [[流行 (音樂類型)"
"星际宝贝","Q36092","studio = [[華特迪士尼影業]]<br>[[華特迪士尼動畫工作室"
"STAR WARS：天行者的崛起","Q20977110","studio = {{Plain list"
"的士速递","Q726215","studio = {{Plainlist "
"STAR WARS：原力覺醒","Q6074","studio = {{Plainlist"
"明日戰記","Q29830722","studio = {{flagicon"
"无敌破坏王","Q28891","studio = [[華特迪士尼影業]]<br>[[華特迪士尼動畫工作室]] "
"大釣哥","Q28416910","studio = 想亮影藝製作 "
"怪獸大學","Q641362","studio = [[华特迪士尼电影公司]]<br />[[皮克斯动画工作室]] "
"我和我的祖国 (电影)","Q65053995","studio = [[华夏电影发行有限责任公司]]<br>[[博纳影业]]<br>[[阿里巴巴影业]] "
"決戰中途島","Q56551019","studio = {{Plainlist"
"猛毒 (電影)","Q23006268","studio = {{Plainlist"
"飢餓遊戲：自由幻夢 終結戰","Q10307713","studio = [[Color Force (film company)"
"名偵探柯南：貝克街的亡靈","Q1196712","studio = [[TMS娛樂"
"魔境夢遊","Q174385","studio = [[華特迪士尼影業]]<br />羅斯影業<br />扎納克公司<br />陶徳團隊 "
"爆裂鼓手","Q15648198","studio = {{Plainlist"
"密室逃生","Q48672477","studio = {{Plainlist"
"白雪公主与猎人","Q624603","studio = {{le"
"美国队长3","Q18407657","studio = [[漫威影業]] "
"风中有朵雨做的云","Q30642630","studio = | distributor = {{flagicon"
"惡靈古堡系列電影","Q1276325","studio = | distributor = [[索尼影視娛樂]] "
"变身国王","Q223163","studio = [[華特迪士尼影業]]<br>[[華特迪士尼動畫工作室"
"127小时","Q174371","studio = {{link-en"
"锅匠，裁缝，士兵，间谍","Q681962","studio = {{ubl"
"被偷走的那五年","Q14757451","studio = | distributor = 福建恒业电影发行有限公司等 "
"最黑暗的時刻","Q27958298","studio = {{Plainlist"
"大开眼戒","Q209481","studio = Pole Star<br />Hobby Films "
"特攻聯盟","Q2201","studio = {{Plainlist"
"误杀 (电影)","Q79325356","studio = 福建恒业影业有限公司<br/>万达影视传媒有限公司<br/>中国电影股份有限公司<br/>北京完美星空传媒有限公司<br/>江苏幸福蓝海影业有限责任公司<br/>北京光线影业有限公司<br/>上海淘票票影视文化有限公司 "
"雷神索爾3：諸神黃昏","Q22665878","studio = [[漫威影业]] "
"銀河守護隊2","Q20001199","studio = [[漫威影業]] "
"星际迷航 (电影)","Q213081","studio = {{link-en"
"怪奇孤兒院 (電影)","Q19321019","studio = {{Plain list"
"飢餓遊戲：自由幻夢Ⅰ","Q4142083","studio = [[獅門娛樂]] "
"大內密探零零發","Q846563","studio = [[中國星集團"
"雷神2：黑暗世界","Q1201853","studio = [[漫威影業]] "
"死侍2","Q25431158","studio = {{Plain list"
"魔宮傳奇","Q179215","studio = [[卢卡斯影业]] "
"生化危机：惩罚","Q83542","studio = [[康斯坦丁影业公司]]<br />戴维斯电影<br />Impact Pictures "
"名偵探柯南：漆黑的追跡者","Q1207394","studio = [[TMS娱乐]]<br>「名偵探柯南」製作委員會 "
"正義聯盟 (電影)","Q20501835","studio = {{Plainlist"
"闇黑電話","Q105584511","studio = {{Plain list"
"捍衛任務2：殺神回歸","Q21451640","studio = {{Plainlist "
"巴比倫 (電影)","Q107119206","studio = {{Plain list"
"聖鬥士星矢 (電影)","Q108659401","studio = {{Plainlist"
"武狀元蘇乞兒","Q6412210","studio = [[中國星集團"
"驚聲尖叫6","Q112183099","studio = {{Plainlist"
"大法師3","Q1150596","studio = {{tsl"
"加勒比女海盗","Q1538902","studio = [[數位遊樂場]]<br/>{{link-en"
"變形金剛：復仇之戰","Q191100","studio = [[夢工廠]] "
"平成狸合战","Q167206","studio = [[吉卜力工作室]] "
"天使愛美麗","Q484048","studio = {{Plainlist"
"一樹梨花壓海棠","Q536560","studio = [[Seven Arts Productions]] "
"古墓丽影：源起之战","Q28489891","studio = {{Plainlist"
"絕命連線","Q3019722","studio = [[第六階電影]]<br />Troika Pictures<br />[[世界摔角娛樂電影製片廠]]<br />Amasia Entertainment<br />Apotheosis Media Group "
"嚦咕嚦咕新年財","Q4503766","studio = 銀河映像(香港)有限公司<br>一百年電影有限公司 "
"蜘蛛人：離家日","Q27985819","studio = {{Plainlist"
"最佳拍檔","Q1766368","studio = [[新藝城影業有限公司]]<ref>{{cite web "
"喜愛夜蒲","Q6482796","studio = [[美亞電影製作有限公司]]<br>Local Production "
"沉默 (電影)","Q18811634","studio = Sharpsword Films<br/>AI Film<br/>{{link-en"
"異星智慧","Q26465665","studio = [[Skydance Media]] "
"哈利波特：阿茲卡班的逃犯 (電影)","Q102448","studio = [[盛日影業]]<br />[[1492影业]] "
"名畫的控訴","Q17184103","studio = {{Plainlist"
