"title","wikibase_item","Distributor"
"恐怖旅舍","Q842720","distributor = Screen Gems<br/>[[獅門娛樂]] "
"不可能的任務：鬼影行動","Q628154","distributor = [[派拉蒙影業]] "
"凶心人","Q190525","distributor = {{tsl"
"鹤唳华亭","Q65060950","distributor = | channel = <!--頻道-->[[优酷]] "
"赤壁 (电影)","Q815606","distributor = {{ubl"
"神探夏洛克","Q192837","distributor = | channel = {{Unbulleted list"
"阿拉丁 (2019年電影)","Q27188178","distributor = [[華特迪士尼工作室電影]] "
"黑豹2：瓦干達萬歲","Q54860489","distributor = [[華特迪士尼工作室電影]] "
"火速救援最前線","Q30611820","distributor = [[第二十電視公司]] "
"终结者","Q162255","distributor = [[猎户座影业]] "
"白髮魔女傳 (1993年電影)","Q987752","distributor = [[東方電影公司]] "
"綠里奇蹟 (電影)","Q208263","distributor = [[華納兄弟娛樂公司]] "
"哭泣的女人 (電影)","Q48674258","distributor = [[華納兄弟]] "
"搶救雷恩大兵","Q165817","distributor = [[梦工厂]]（美国和加拿大）<br />[[派拉蒙電影公司]]（其他地区）<br />[[中国电影集团]]（中国） "
"秘密入侵 (電視劇)","Q108441863","distributor = {{le"
"聽風者","Q14476570","distributor = [[美亞娛樂]]<br />[[美亚华天下电影发行有限公司]]<br />[[万达影视传媒有限公司]]<br>[[華策影視]] "
"無痛失戀","Q208269","distributor = [[Focus Features]] "
"佛萊迪餐館之五夜驚魂","Q21512706","distributor = [[環球影業]] "
"投名狀","Q699559","distributor = {{flagicon"
"蜜桃成熟時 (1993年)","Q5183200","distributor = 東方電影發行有限公司 (香港) "
"黑超特警組","Q51416","distributor = {{link-en"
"德州電鋸殺人狂","Q886597","distributor = {{le"
"怪獸與鄧不利多的秘密","Q18199332","distributor = [[華納兄弟]]（全球）<br/>[[環球影業]]（港澳） "
"春光乍洩","Q1204213","distributor = [[美亞電影製作有限公司]]<br />[[春光映畫]] "
"倚天屠龍記之九陽神功","Q97352241","distributor = 星王朝 "
"我願意 (2022年電視劇)",NA,"distributor = | channel = {{Plainlist}} * [[中華電信MOD"
"嫌疑犯X的獻身 (2008年電影)","Q16952006","distributor = {{flagicon"
"月光光心慌慌","Q221103","distributor = Compass International Pictures "
"夺命金","Q1100217","distributor = {{flagicon"
"盜夢偵探 (電影)","Q578595","distributor = [[索尼影視娛樂]] "
"疑犯追踪","Q564345","distributor = [[華納兄弟電視公司"
"幸福终点站","Q318766","distributor = [[夢工場]] "
"钢琴家 (电影)","Q150804","distributor = [[焦點影業]] "
"驚奇隊長 (電影)","Q23781129","distributor = [[華特迪士尼電影工作室]] "
"賽道狂人","Q55081822","distributor = [[二十世紀福斯]] "
"美人魚 (2016年電影)","Q21834546","distributor = [[中国电影股份有限公司]]<br />光线传媒有限公司<br />[[比高集团]]<br />[[安樂影片]] "
"復仇者聯盟3：無限之戰","Q23780914","distributor = [[華特迪士尼工作室電影]] "
"小小兵","Q13619743","distributor = [[環球影業]] "
"納尼亞傳奇：賈思潘王子","Q222023","distributor = [[華特迪士尼工作室電影]] "
"武俠 (電影)","Q213138","distributor = 我們發行有限公司<br />{{flagicon"
"我愛你！",NA,"distributor = {{Plain list"
"驚天奪寶","Q309366","distributor = [[博偉"
"怪獸與葛林戴華德的罪行","Q18199331","distributor = 華納兄弟 "
"安娜贝尔 (电影)","Q15733440","distributor = [[華納兄弟影業]] "
"職業特工隊","Q1741232","distributor = [[派拉蒙電影]] "
"2046 (電影)","Q164702","distributor = [[二十世紀福斯]]（香港）"
"掃毒2天地對決","Q55388729","distributor = [[寰宇影片發行]]、[[橙天嘉禾"
"人鬼情未了","Q49003","distributor = [[派拉蒙電影公司]] "
"少年Pi的奇幻漂流 (電影)","Q152780","distributor = [[二十世紀福斯]] "
"熊抱青春記","Q104845027","distributor = {{Plainlist"
"蜘蛛人：返校日","Q23010088","distributor = [[索尼影視娛樂]]<br>[[Disney+]]（串流平台） "
"情约一天","Q232161","distributor = [[焦點影業]] "
"破壞之王","Q988368","distributor = [[邵氏兄弟"
"太平輪 (電影)","Q15401947","distributor = [[中国电影集团"
"異形 (電影)","Q103569","distributor = [[二十世紀福斯]] "
"厲陰宅3：是惡魔逼我的","Q64145552","distributor = [[華納兄弟]] "
"指环王：护戒使者","Q127367","distributor = {{flagicon"
"我是山姆","Q640387","distributor = [[New Line Cinema]] "
"惡靈古堡：死亡島","Q116728278","distributor = {{link-ja"
"戀夏500日","Q154935","distributor = [[福克斯探照燈影業]] "
"沉默的真相","Q97300015","distributor = | channel = [[爱奇艺]] "
"五星主廚快餐車","Q15046490","distributor = [[開路影業]] "
"國產凌凌漆","Q692863","distributor = [[橙天嘉禾"
"黑社會 (電影)","Q2131368","distributor = [[中國星集團]] "
"驚聲尖叫 (2022年電影)","Q88563268","distributor = [[派拉蒙影業]] "
"在世界的中心呼喊愛情","Q710445","distributor = [[東寶株式會社]] "
"菁英殺機","Q53000974","distributor = [[Netflix]] "
"神话 (电影)","Q1195928","distributor = [[成龍英皇影業有限公司]] "
"神力女超人 (2017年電影)","Q20502242","distributor = 華納兄弟 "
"V怪客","Q5890","distributor = [[華納兄弟]] "
"地海傳說","Q721737","distributor = {{flagicon"
"暮光之城：無懼的愛","Q160071","distributor = 美国：[[顶峰娱乐]]<br>英国：娱乐一号公司<ref>{{cite press release "
"爱情与灵药","Q733722","distributor = [[二十世紀福斯]] "
"波希米亞狂想曲 (電影)","Q27894574","distributor = 二十世紀福斯<ref name=insight/> "
"陣頭 (電影)","Q4204477","distributor = [[二十世紀福斯]] "
"空戰群英","Q72638293","distributor = | budget = "
"北非谍影","Q132689","distributor = 华纳兄弟 "
"紙牌屋 (美國劇集)","Q3330940","distributor = [[Netflix]] "
"雷神索爾：愛與雷霆","Q65768604","distributor = [[華特迪士尼工作室電影]] "
"跛豪","Q837058","distributor = 嘉禾電影(香港)有限公司 "
"軍中樂園 (電影)","Q17500800","distributor = [[華納兄弟]] 华谊兄弟传媒股份有限公司 "
"絕地營救","Q110819073","distributor = [[米高梅]]（美國）<br>[[車庫娛樂]]（台灣）<br>[[羚邦娛樂]]（香港） "
"食神 (電影)","Q2554607","distributor = [[寰宇娛樂文化]] "
"女人香 (1992年電影)","Q321561","distributor = [[環球影片]] "
"咒怨","Q730555","distributor = | released = {{Flagicon"
"月光光新慌慌：萬聖結","Q85997053","distributor = [[環球影業]] "
"地獄公使 (電視劇)","Q100934044","distributor = [[Netflix]] "
"新警察故事","Q863762","distributor = [[英皇電影]] "
"十月围城 (电影)","Q2131160","distributor = [[我們發行有限公司]] (全球)<br/>[[中国电影集团公司]] (中國內地)<br/>[[保利博納電影發行有限公司]] (中國內地)<br />立基電影發行有限公司 (香港) "
"賭神3之少年賭神","Q4911765","distributor = [[嘉禾娛樂事業有限公司]] "
"功夫熊猫","Q129193","distributor = [[派拉蒙電影公司]] "
"飢餓遊戲：鳴鳥與游蛇之歌","Q96377121","distributor = [[獅門娛樂]] "
"暗戰","Q3453246","distributor = [[中國星集團有限公司]] "
"魯冰花 (1989年電影)","Q7731213","distributor = | released = {{flagicon"
"跳出去","Q1102121","distributor = [[哥伦比亚影业]] "
"勝者為王 (2000年電影)","Q4912219","distributor = [[嘉禾娛樂"
"奇異博士 (電影)","Q18406872","distributor = [[華特迪士尼工作室電影]] "
"蜘蛛人：新宇宙","Q29588607","distributor = [[索尼影視娛樂]] "
"2001太空漫遊 (電影)","Q103474","distributor = [[米高梅公司]]<br />特纳娱乐<br />[[华纳兄弟]] "
"拿破崙 (電影)","Q105806948","distributor = [[Apple TV+]]<br>{{le"
"玉蒲团之玉女心经","Q1081392","distributor = [[嘉禾電影]] "
"隔離島","Q210364","distributor = [[派拉蒙影業]] "
"那年夏天，宁静的海","Q1157019","distributor = [[东宝]] }} '''《那年夏天，宁静的海》'''（{{Jpn"
"银河护卫队 (电影)","Q5887360","distributor = [[華特迪士尼工作室電影]] "
"魔髮奇緣","Q188439","distributor = [[华特迪士尼工作室电影]] "
"女帝 (漫畫)","Q3810614","distributor = Movie television（ムービーテレビジョン） "
"那夜凌晨，我坐上了旺角開往大埔的紅VAN (電影)","Q15651974","distributor = {{flagicon"
"POKÉMON 名偵探皮卡丘","Q47492499","distributor = {{Plainlist"
"异形3","Q108543","distributor = {{flagicon"
"癲佬正傳","Q2132152","distributor = 德寶影片有限公司<br>寰宇鐳射錄影有限公司 "
"戰狼2","Q27964540","distributor = [[北京文化 (影视公司)"
"傲慢與偏見 (2005年電影)","Q270385","distributor = [[焦点影业]]（美国）<br />[[环球影业]]（国际） "
"瑞克和莫蒂","Q15659308","distributor = [[華納兄弟電視公司"
"洛丽塔 (1997年电影)","Q593877","distributor = [[塞繆戈溫電影公司]]<br />Pathé "
"低俗小说","Q104123","distributor = [[米拉麦克斯影业]] "
"大賣空 (電影)","Q19850715","distributor = [[派拉蒙影業]]（美國）<br>[[洲立影視]]（香港和澳門）<br/>博納影業（中國大陸） "
"小丑2","Q108628759","distributor = 華納兄弟 "
"自殺突擊隊：集結","Q57317060","distributor = [[華納兄弟]] "
"赌侠2之上海滩赌圣","Q4088982","distributor = [[橙天嘉禾"
"绣春刀 (电影)","Q15924967","distributor = [[中國電影股份"
"一切始於一見鍾情","Q105095346","distributor = [[Netflix]] "
"小行星城","Q108086029","distributor = {{Plain list"
"陰兒房：鬼門陰深處","Q113467000","distributor = [[索尼影視娛樂]] "
"模犯生","Q29465710","distributor = {{Flagicon"
"捉智雙雄","Q208108","distributor = [[夢工廠]] "
"敢死队2","Q210812","distributor = [[狮门娱乐]]<br>[[乐视影业]] "
"頂尖對決","Q46551","distributor = [[博伟"
"新鐵金剛之不日殺機","Q30931","distributor = [[米高梅公司]]<br />[[20世纪福克斯]]（英国） "
"新宿事件","Q1152485","distributor = | released = {{flagicon"
"殭屍先生","Q1185829","distributor = 嘉禾影業有限公司 "
"中国乒乓之绝地反击","Q117751723","distributor = | released = {{Film date"
"火線救援","Q258009","distributor = [[二十世紀福斯]] "
"當幸福來敲門","Q220515","distributor = [[哥倫比亞影業]] "
"電影版 聲之形","Q23925035","distributor = {{flagicon"
"驚天營救2","Q108690659","distributor = [[Netflix]] "
"時尚惡女：庫伊拉","Q24284363","distributor = [[華特迪士尼工作室電影]] "
"玩命再劫","Q23016644","distributor = [[索尼影視娛樂"
"潘多拉：被操纵的乐园","Q113955370","distributor = [[TvN"
"捍衛任務3：全面開戰","Q52951815","distributor = {{Plainlist"
"白日夢冒險王","Q3522637","distributor = [[二十世紀福斯]] "
"好醫生 (美國電視劇)","Q29908604","distributor = 索尼影業電視 "
"哥吉拉大戰金剛","Q56307503","distributor = {{Plain list"
"继承之战","Q30599007","distributor = {{plainlist"
"侏羅紀公園","Q167726","distributor = [[環球影業]] "
"三体 (中国电视剧)","Q109788700","distributor = | network = {{Plain list "
"狂怒沙暴","Q60993034","distributor = {{Plainlist"
"異域 (電影)","Q4657381","distributor = [[學者有限公司]] "
"葉問4：完結篇","Q54958357","distributor = 東方影業<br>[[Disney+]]（串流平台） "
"侏罗纪世界","Q3512046","distributor = [[環球影業]] "
"奇幻逆緣","Q183239","distributor = {{Plainlist"
"龍族前傳","Q72930269","distributor = [[華納兄弟電視公司]] "
"省港旗兵","Q2132372","distributor = [[橙天嘉禾"
"摘星奇緣","Q200672","distributor = [[环球影业]] "
"弱点 (电影)","Q206497","distributor = {{flagicon"
"玉蒲團之偷情寶鑑","Q2706587","distributor = [[嘉禾電影]] "
"瓦力 (電影)","Q104905","distributor = [[華特迪士尼工作室電影]] "
"親愛的大衛","Q110442448","distributor = {{Plainlist"
"黑豹 (電影)","Q23780734","distributor = [[華特迪士尼工作室電影]] "
"不標準情人","Q15982923","distributor = {{Plainlist}} * {{link-ko"
"无法触碰 (法国电影)","Q595","distributor = [[高蒙電影公司"
"哈利波特：火盃的考驗 (電影)","Q102225","distributor = [[華納兄弟]]電影公司 "
"海上鋼琴師","Q1146711","distributor = Medusa Film "
"熱血高校","Q1141811","distributor = {{flagicon"
"燃燒烈愛","Q27964354","distributor = {{flagicon"
"杀死比尔","Q165325","distributor = [[米拉麥克斯影業]] "
"垃圾男孩","Q14774997","distributor = [[環球影業]] "
"婚姻故事","Q48671199","distributor = Netflix "
"白頭山：半島浩劫","Q73993691","distributor = {{flagicon"
"家有囍事","Q4727754","distributor = [[永高影片發行有限公司 (香港)]] "
"蝙蝠俠 (2022年電影)","Q61117344","distributor = [[華納兄弟影片]] "
"大逃殺 (電影)","Q864592","distributor = [[東映]] "
"奇蹟男孩","Q27958394","distributor = 獅門娛樂 "
"阿郎的故事","Q2837448","distributor = 金公主娛樂有限公司 "
"極惡老大","Q76759345","distributor = | budget = "
"美國隊長 (電影)","Q275120","distributor = [[派拉蒙影業]]{{refn"
"变形金刚5：最后的骑士","Q24251026","distributor = [[派拉蒙影業]] "
"困在时间里的父亲","Q65066669","distributor = {{plainlist"
"浪客劍心 (電影)","Q2750748","distributor = {{flagicon"
"西线无战事 (2022年电影)","Q108837349","distributor = [[Netflix]] "
"猛禽小隊：小丑女大解放","Q57177410","distributor = [[華納兄弟]] "
"洛奇","Q188652","distributor = [[聯美]] "
"菜鳥新移民","Q16919664","distributor = {{link-en"
"藍色恐懼","Q1205051","distributor = {{ubl"
"墊底辣妹","Q19892159","distributor = [[東寶]] "
"月球隕落","Q101440388","distributor = {{Plainlist"
"借物少女艾莉緹","Q699835","distributor = {{flagicon"
"無間道風雲","Q172975","distributor = 龍祥影業（台灣）<br />[[華納兄弟]]（美國、新加坡）<br />Entertainment Film（英國）<br />Fox-Warner（瑞士）<br />TFM Distribution（法國）<br />[[寰亞電影]]（香港） "
"我是傳奇","Q212689","distributor = [[華納兄弟]] "
"驚聲尖叫","Q27411","distributor = [[次元影業"
"赤裸羔羊","Q1021977","distributor = 新寶娛樂有限公司 "
"愛x死x機器人","Q61740435","distributor = [[Netflix]] "
"即刻救援","Q277080","distributor = [[二十世紀福斯]] "
"畫皮 (2008年電影)","Q51750","distributor = | released = {{film date"
"復仇者聯盟2：奧創紀元","Q14171368","distributor = [[華特迪士尼影業]] "
"掃毒","Q13553850","distributor = {{flagicon"
"相助","Q204374","distributor = [[试金石影业]] "
"古惑仔3之隻手遮天","Q8058512","distributor = [[嘉禾娛樂"
"異形2","Q104814","distributor = 二十世紀福斯 "
"牠：第二章","Q42726338","distributor = [[華納兄弟]] "
"原諒他77次","Q28410977","distributor = {{flagicon"
"俘虜 (電影)","Q696855","distributor = {{flagicon"
"地球末日戰","Q28196","distributor = [[派拉蒙電影"
"屍速列車：感染半島","Q65061643","distributor = {{plainlist"
"西西里的美丽传说","Q745973","distributor = [[米拉麥克斯影業]] "
"冰川时代","Q305250","distributor = [[20世纪福斯]] "
"職業特工隊2","Q505790","distributor = [[派拉蒙電影]] "
"美國隊長4：美麗新世界","Q112322116","distributor = [[華特迪士尼工作室電影]] "
"同學麥娜絲","Q104051130","distributor = [[甲上娛樂]]（台灣）<br>Netflix（國際） "
"逃出絕命鎮","Q25136235","distributor = [[環球影業]] "
